table_id,game_id,player_name,player_type,game_result,game_reason,blind_type,final_hand,beginning_balance,game_start_balance,game_end_balance,game_net_change
25,2401,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100000,99990,-10
25,2402,players_1,AlwaysCallPlayer,lost,lost_game,None,three_of_kind,100000,99990,99780,-210
25,2403,players_1,AlwaysCallPlayer,won,won_game,small,straight,100000,99780,99810.0,30.0
25,2404,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,99810.0,99840.0,30.0
25,2405,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,99840.0,99830.0,-10.0
25,2406,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99830.0,99320.0,-510.0
25,2407,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99320.0,98710.0,-610.0
25,2408,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,98710.0,98500.0,-210.0
25,2409,players_1,AlwaysCallPlayer,won,won_game,None,straight,100000,98500.0,100330.0,1830.0
25,2410,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,100330.0,100320.0,-10.0
25,2411,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,100320.0,100350.0,30.0
25,2412,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,100350.0,100140.0,-210.0
25,2413,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100140.0,100130.0,-10.0
25,2414,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100130.0,100120.0,-10.0
25,2415,players_1,AlwaysCallPlayer,won,won_game,small,three_of_kind,100000,100120.0,100150.0,30.0
25,2416,players_1,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,100150.0,99640.0,-510.0
25,2417,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,99640.0,99630.0,-10.0
25,2418,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99630.0,99620.0,-10.0
25,2419,players_1,AlwaysCallPlayer,lost,lost_game,small,flush,100000,99620.0,99010.0,-610.0
25,2420,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,99010.0,98500.0,-510.0
25,2421,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,98500.0,98490.0,-10.0
25,2422,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,98490.0,98520.0,30.0
25,2423,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,98520.0,98550.0,30.0
25,2424,players_1,AlwaysCallPlayer,won,won_game,big,one_pair,100000,98550.0,98580.0,30.0
25,2425,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,98580.0,97870.0,-710.0
25,2426,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,97870.0,98500.0,630.0
25,2427,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,98500.0,98490.0,-10.0
25,2428,players_1,AlwaysCallPlayer,won,won_game,big,one_pair,100000,98490.0,98520.0,30.0
25,2429,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98520.0,97910.0,-610.0
25,2430,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,97910.0,97940.0,30.0
25,2431,players_1,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,97940.0,97930.0,-10.0
25,2432,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,97930.0,97920.0,-10.0
25,2433,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97920.0,97910.0,-10.0
25,2434,players_1,AlwaysCallPlayer,won,won_game,None,three_of_kind,100000,97910.0,97940.0,30.0
25,2435,players_1,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,97940.0,97430.0,-510.0
25,2436,players_1,AlwaysCallPlayer,lost,lost_game,big,three_of_kind,100000,97430.0,96920.0,-510.0
25,2437,players_1,AlwaysCallPlayer,lost,lost_game,None,straight,100000,96920.0,96910.0,-10.0
25,2438,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96910.0,96400.0,-510.0
25,2439,players_1,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,96400.0,96390.0,-10.0
25,2440,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,96390.0,96380.0,-10.0
25,2441,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96380.0,96370.0,-10.0
25,2442,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96370.0,96360.0,-10.0
25,2443,players_1,AlwaysCallPlayer,won,won_game,small,straight,100000,96360.0,96390.0,30.0
25,2444,players_1,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,96390.0,96280.0,-110.0
25,2445,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96280.0,96270.0,-10.0
25,2446,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,96270.0,96260.0,-10.0
25,2447,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,96260.0,96250.0,-10.0
25,2448,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,96250.0,96240.0,-10.0
25,2449,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,96240.0,95430.0,-810.0
25,2450,players_1,AlwaysCallPlayer,won,won_game,None,straight,100000,95430.0,95640.0,210.0
25,2451,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,95640.0,95630.0,-10.0
25,2452,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,95630.0,95520.0,-110.0
25,2453,players_1,AlwaysCallPlayer,won,won_game,None,straight,100000,95520.0,97350.0,1830.0
25,2454,players_1,AlwaysCallPlayer,won,won_game,None,one_pair,100000,97350.0,97380.0,30.0
25,2455,players_1,AlwaysCallPlayer,won,won_game,small,flush,100000,97380.0,97410.0,30.0
25,2456,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,97410.0,97200.0,-210.0
25,2457,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97200.0,96390.0,-810.0
25,2458,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96390.0,96380.0,-10.0
25,2459,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,96380.0,96370.0,-10.0
25,2460,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,96370.0,96400.0,30.0
25,2461,players_1,AlwaysCallPlayer,won,won_game,None,one_pair,100000,96400.0,96430.0,30.0
25,2462,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96430.0,96320.0,-110.0
25,2463,players_1,AlwaysCallPlayer,won,won_game,small,straight_flush,100000,96320.0,96350.0,30.0
25,2464,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,96350.0,96040.0,-310.0
25,2465,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,96040.0,95630.0,-410.0
25,2466,players_1,AlwaysCallPlayer,won,won_game,None,one_pair,100000,95630.0,95660.0,30.0
25,2467,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,95660.0,95450.0,-210.0
25,2468,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,95450.0,95140.0,-310.0
25,2469,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,95140.0,95130.0,-10.0
25,2470,players_1,AlwaysCallPlayer,lost,lost_game,None,three_of_kind,100000,95130.0,94720.0,-410.0
25,2471,players_1,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,94720.0,94410.0,-310.0
25,2472,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,94410.0,94400.0,-10.0
