table_id,game_id,player_name,player_type,game_result,game_reason,blind_type,final_hand,beginning_balance,game_start_balance,game_end_balance,game_net_change
38,3772,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,95497.5,95387.5,-110.0
38,3773,players_1,AlwaysCallPlayer,won,won_game,None,flush,100000,95387.5,96602.5,1215.0
38,3774,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,96602.5,96392.5,-210.0
38,3775,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,96392.5,96382.5,-10.0
38,3776,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,96382.5,96822.5,440.0
38,3777,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96822.5,96412.5,-410.0
38,3778,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96412.5,96402.5,-10.0
38,3779,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,96402.5,95792.5,-610.0
38,3780,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,95792.5,95782.5,-10.0
38,3781,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,95782.5,95772.5,-10.0
38,3782,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,95772.5,95762.5,-10.0
38,3783,players_1,AlwaysCallPlayer,won,won_game,None,one_pair,100000,95762.5,95802.5,40.0
38,3784,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,95802.5,95192.5,-610.0
38,3785,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,95192.5,95182.5,-10.0
38,3786,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,95182.5,94472.5,-710.0
38,3787,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94472.5,94462.5,-10.0
38,3788,players_1,AlwaysCallPlayer,won,won_game,None,straight_flush,100000,94462.5,94465.0,2.5
38,3789,players_1,AlwaysCallPlayer,won,won_game,small,straight,100000,94465.0,94505.0,40.0
38,3790,players_1,AlwaysCallPlayer,lost,lost_game,big,flush,100000,94505.0,94495.0,-10.0
38,3791,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94495.0,94485.0,-10.0
38,3792,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94485.0,94475.0,-10.0
38,3793,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94475.0,94465.0,-10.0
38,3794,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,94465.0,94455.0,-10.0
38,3795,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,94455.0,94495.0,40.0
38,3796,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94495.0,94485.0,-10.0
38,3797,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,94485.0,93875.0,-610.0
38,3798,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,93875.0,93865.0,-10.0
38,3799,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,93865.0,93905.0,40.0
38,3800,players_1,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,93905.0,93695.0,-210.0
38,3701,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,100000,99990,-10
38,3702,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,99990,99980,-10
38,3703,players_2,AlwaysCallPlayer,won,won_game,small,flush,100000,99980,102020.0,2040.0
38,3704,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,102020.0,101810.0,-210.0
38,3705,players_2,AlwaysCallPlayer,won,won_game,None,one_pair,100000,101810.0,102650.0,840.0
38,3706,players_2,AlwaysCallPlayer,won,won_game,None,high_card,100000,102650.0,102690.0,40.0
38,3707,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,102690.0,102680.0,-10.0
38,3708,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,102680.0,102070.0,-610.0
38,3709,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,102070.0,101360.0,-710.0
38,3710,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101360.0,101350.0,-10.0
38,3711,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101350.0,101340.0,-10.0
38,3712,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101340.0,101230.0,-110.0
38,3713,players_2,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,101230.0,100620.0,-610.0
38,3714,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,100620.0,99910.0,-710.0
38,3715,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,99910.0,99900.0,-10.0
38,3716,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,99900.0,99890.0,-10.0
38,3717,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,99890.0,99880.0,-10.0
38,3718,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,99880.0,99870.0,-10.0
38,3719,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,99870.0,99260.0,-610.0
38,3720,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99260.0,99050.0,-210.0
38,3721,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,99050.0,99040.0,-10.0
38,3722,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,99040.0,99030.0,-10.0
38,3723,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99030.0,98420.0,-610.0
38,3724,players_2,AlwaysCallPlayer,won,won_game,big,two_pair,100000,98420.0,98585.0,165.0
38,3725,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,98585.0,98575.0,-10.0
38,3726,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,98575.0,97765.0,-810.0
38,3727,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97765.0,97755.0,-10.0
38,3728,players_2,AlwaysCallPlayer,won,won_game,small,straight,100000,97755.0,97795.0,40.0
38,3729,players_2,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,97795.0,97785.0,-10.0
38,3730,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97785.0,97775.0,-10.0
38,3731,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97775.0,97765.0,-10.0
38,3732,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97765.0,97755.0,-10.0
38,3733,players_2,AlwaysCallPlayer,won,won_game,small,one_pair,100000,97755.0,97795.0,40.0
38,3734,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,97795.0,97785.0,-10.0
38,3735,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97785.0,97775.0,-10.0
38,3736,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,97775.0,97465.0,-310.0
38,3737,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,97465.0,97455.0,-10.0
38,3738,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,97455.0,96645.0,-810.0
38,3739,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,96645.0,96635.0,-10.0
38,3740,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,96635.0,96625.0,-10.0
38,3741,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96625.0,95815.0,-810.0
38,3742,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,95815.0,95817.5,2.5
38,3743,players_2,AlwaysCallPlayer,won,won_game,small,one_pair,100000,95817.5,96657.5,840.0
38,3744,players_2,AlwaysCallPlayer,won,won_game,big,straight,100000,96657.5,96697.5,40.0
38,3745,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96697.5,96687.5,-10.0
38,3746,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96687.5,96677.5,-10.0
38,3747,players_2,AlwaysCallPlayer,won,won_game,None,flush,100000,96677.5,96717.5,40.0
38,3748,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,96717.5,96707.5,-10.0
38,3749,players_2,AlwaysCallPlayer,lost,lost_game,big,straight,100000,96707.5,96697.5,-10.0
38,3750,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96697.5,96687.5,-10.0
38,3751,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96687.5,96577.5,-110.0
38,3752,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,96577.5,95867.5,-710.0
38,3753,players_2,AlwaysCallPlayer,won,won_game,small,one_pair,100000,95867.5,96707.5,840.0
38,3754,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,96707.5,96697.5,-10.0
38,3755,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,96697.5,97937.5,1240.0
38,3756,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,97937.5,97927.5,-10.0
38,3757,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97927.5,97917.5,-10.0
38,3758,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,97917.5,97907.5,-10.0
38,3759,players_2,AlwaysCallPlayer,won,won_game,big,one_pair,100000,97907.5,97947.5,40.0
38,3760,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97947.5,97937.5,-10.0
38,3761,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97937.5,97927.5,-10.0
38,3762,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97927.5,97917.5,-10.0
38,3763,players_2,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,97917.5,97707.5,-210.0
38,3764,players_2,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,97707.5,97697.5,-10.0
38,3765,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97697.5,97687.5,-10.0
38,3766,players_2,AlwaysCallPlayer,won,won_game,None,straight,100000,97687.5,97727.5,40.0
38,3767,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97727.5,97417.5,-310.0
38,3768,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,97417.5,97407.5,-10.0
38,3769,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,97407.5,96597.5,-810.0
38,3770,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96597.5,96587.5,-10.0
38,3771,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96587.5,96177.5,-410.0
38,3772,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96177.5,96067.5,-110.0
38,3773,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,96067.5,95257.5,-810.0
38,3774,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,95257.5,95047.5,-210.0
38,3775,players_2,AlwaysCallPlayer,won,won_game,None,straight,100000,95047.5,95087.5,40.0
38,3776,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,95087.5,94977.5,-110.0
38,3777,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94977.5,94567.5,-410.0
38,3778,players_2,AlwaysCallPlayer,lost,lost_game,small,straight,100000,94567.5,94557.5,-10.0
38,3779,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,94557.5,93947.5,-610.0
38,3780,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,93947.5,93937.5,-10.0
38,3781,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,93937.5,93927.5,-10.0
38,3782,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,93927.5,93917.5,-10.0
38,3783,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,93917.5,93907.5,-10.0
38,3784,players_2,AlwaysCallPlayer,won,won_game,big,flush,100000,93907.5,94822.5,915.0
38,3785,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94822.5,94812.5,-10.0
38,3786,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,94812.5,94102.5,-710.0
38,3787,players_2,AlwaysCallPlayer,won,won_game,None,flush,100000,94102.5,94142.5,40.0
38,3788,players_2,AlwaysCallPlayer,won,won_game,small,straight_flush,100000,94142.5,94145.0,2.5
38,3789,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,94145.0,94135.0,-10.0
38,3790,players_2,AlwaysCallPlayer,won,won_game,None,full_house,100000,94135.0,94175.0,40.0
38,3791,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94175.0,94165.0,-10.0
38,3792,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94165.0,94155.0,-10.0
38,3793,players_2,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,94155.0,94145.0,-10.0
38,3794,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,94145.0,94135.0,-10.0
38,3795,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94135.0,94125.0,-10.0
38,3796,players_2,AlwaysCallPlayer,won,won_game,None,flush,100000,94125.0,94165.0,40.0
38,3797,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,94165.0,96605.0,2440.0
38,3798,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,96605.0,96595.0,-10.0
38,3799,players_2,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,96595.0,96585.0,-10.0
38,3800,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96585.0,96375.0,-210.0
38,3701,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,100000,99990,-10
38,3702,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99990,99980,-10
38,3703,players_3,AlwaysCallPlayer,lost,lost_game,big,straight,100000,99980,99470,-510
38,3704,players_3,AlwaysCallPlayer,won,won_game,None,one_pair,100000,99470,99785.0,315.0
38,3705,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99785.0,99575.0,-210.0
38,3706,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,99575.0,99565.0,-10.0
38,3707,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99565.0,99555.0,-10.0
38,3708,players_3,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,99555.0,98945.0,-610.0
38,3709,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98945.0,98235.0,-710.0
38,3710,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,98235.0,98225.0,-10.0
38,3711,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98225.0,98215.0,-10.0
38,3712,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,98215.0,98105.0,-110.0
38,3713,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,98105.0,97495.0,-610.0
38,3714,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97495.0,96785.0,-710.0
38,3715,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96785.0,96775.0,-10.0
38,3716,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96775.0,96765.0,-10.0
38,3717,players_3,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,96765.0,96755.0,-10.0
38,3718,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,96755.0,96745.0,-10.0
38,3719,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96745.0,96135.0,-610.0
38,3720,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96135.0,95925.0,-210.0
38,3721,players_3,AlwaysCallPlayer,won,won_game,None,one_pair,100000,95925.0,95940.0,15.0
38,3722,players_3,AlwaysCallPlayer,won,won_game,small,flush,100000,95940.0,95980.0,40.0
38,3723,players_3,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,95980.0,95370.0,-610.0
38,3724,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,95370.0,95260.0,-110.0
38,3725,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,95260.0,95250.0,-10.0
38,3726,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,95250.0,94440.0,-810.0
38,3727,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,94440.0,94430.0,-10.0
38,3728,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,94430.0,94420.0,-10.0
38,3729,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94420.0,94410.0,-10.0
38,3730,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,94410.0,94400.0,-10.0
38,3731,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94400.0,94390.0,-10.0
38,3732,players_3,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,94390.0,94380.0,-10.0
38,3733,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,94380.0,94370.0,-10.0
38,3734,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,94370.0,94360.0,-10.0
38,3735,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,94360.0,94350.0,-10.0
38,3736,players_3,AlwaysCallPlayer,won,won_game,None,three_of_kind,100000,94350.0,95590.0,1240.0
38,3737,players_3,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,95590.0,95580.0,-10.0
38,3738,players_3,AlwaysCallPlayer,won,won_game,big,three_of_kind,100000,95580.0,98820.0,3240.0
38,3739,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,98820.0,98810.0,-10.0
38,3740,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98810.0,98800.0,-10.0
38,3741,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98800.0,97990.0,-810.0
38,3742,players_3,AlwaysCallPlayer,won,won_game,small,two_pair,100000,97990.0,97992.5,2.5
38,3743,players_3,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,97992.5,97782.5,-210.0
38,3744,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97782.5,97772.5,-10.0
38,3745,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97772.5,97762.5,-10.0
38,3746,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97762.5,97752.5,-10.0
38,3747,players_3,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,97752.5,97742.5,-10.0
38,3748,players_3,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,97742.5,97732.5,-10.0
38,3749,players_3,AlwaysCallPlayer,lost,lost_game,None,straight,100000,97732.5,97722.5,-10.0
38,3750,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97722.5,97712.5,-10.0
38,3751,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97712.5,97602.5,-110.0
38,3752,players_3,AlwaysCallPlayer,won,won_game,small,straight,100000,97602.5,98667.5,1065.0
38,3753,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,98667.5,98457.5,-210.0
38,3754,players_3,AlwaysCallPlayer,won,won_game,None,one_pair,100000,98457.5,98497.5,40.0
38,3755,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,98497.5,98187.5,-310.0
38,3756,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98187.5,98177.5,-10.0
38,3757,players_3,AlwaysCallPlayer,won,won_game,small,one_pair,100000,98177.5,98217.5,40.0
38,3758,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,98217.5,98207.5,-10.0
38,3759,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98207.5,98197.5,-10.0
38,3760,players_3,AlwaysCallPlayer,won,won_game,None,one_pair,100000,98197.5,98237.5,40.0
38,3761,players_3,AlwaysCallPlayer,won,won_game,None,full_house,100000,98237.5,98277.5,40.0
38,3762,players_3,AlwaysCallPlayer,won,won_game,small,flush,100000,98277.5,98292.5,15.0
