table_id,game_id,player_name,player_type,game_result,game_reason,blind_type,final_hand,beginning_balance,game_start_balance,game_end_balance,game_net_change
35,3459,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,98077.5,97967.5,-110.0
35,3460,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,97967.5,97957.5,-10.0
35,3461,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97957.5,97747.5,-210.0
35,3462,players_1,AlwaysCallPlayer,lost,lost_game,None,three_of_kind,100000,97747.5,97137.5,-610.0
35,3463,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97137.5,96327.5,-810.0
35,3464,players_1,AlwaysCallPlayer,won,won_game,small,flush,100000,96327.5,96334.16666666667,6.666666666671517
35,3465,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,96334.16666666667,96324.16666666667,-10.0
35,3466,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,96324.16666666667,96314.16666666667,-10.0
35,3467,players_1,AlwaysCallPlayer,won,won_game,None,straight,100000,96314.16666666667,96929.16666666667,615.0
35,3468,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96929.16666666667,96919.16666666667,-10.0
35,3469,players_1,AlwaysCallPlayer,won,won_game,small,three_of_kind,100000,96919.16666666667,99759.16666666667,2840.0
35,3470,players_1,AlwaysCallPlayer,won,won_game,big,one_pair,100000,99759.16666666667,100999.16666666667,1240.0
35,3471,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,100999.16666666667,101039.16666666667,40.0
35,3472,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101039.16666666667,100929.16666666667,-110.0
35,3473,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,100929.16666666667,100919.16666666667,-10.0
35,3474,players_1,AlwaysCallPlayer,won,won_game,small,three_of_kind,100000,100919.16666666667,100959.16666666667,40.0
35,3475,players_1,AlwaysCallPlayer,won,won_game,big,straight,100000,100959.16666666667,101799.16666666667,840.0
35,3476,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101799.16666666667,101789.16666666667,-10.0
35,3477,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101789.16666666667,101779.16666666667,-10.0
35,3478,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101779.16666666667,101769.16666666667,-10.0
35,3479,players_1,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,101769.16666666667,101259.16666666667,-510.0
35,3480,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,101259.16666666667,101149.16666666667,-110.0
35,3481,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101149.16666666667,101039.16666666667,-110.0
35,3482,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101039.16666666667,101029.16666666667,-10.0
35,3483,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101029.16666666667,100619.16666666667,-410.0
35,3484,players_1,AlwaysCallPlayer,lost,lost_game,small,flush,100000,100619.16666666667,100609.16666666667,-10.0
35,3485,players_1,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,100609.16666666667,100399.16666666667,-210.0
35,3486,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,100399.16666666667,100389.16666666667,-10.0
35,3487,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100389.16666666667,100379.16666666667,-10.0
35,3488,players_1,AlwaysCallPlayer,lost,lost_game,None,straight,100000,100379.16666666667,100369.16666666667,-10.0
35,3489,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,100369.16666666667,100409.16666666667,40.0
35,3490,players_1,AlwaysCallPlayer,won,won_game,big,one_pair,100000,100409.16666666667,101249.16666666667,840.0
35,3491,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,101249.16666666667,101239.16666666667,-10.0
35,3492,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101239.16666666667,101129.16666666667,-110.0
35,3493,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101129.16666666667,100919.16666666667,-210.0
35,3494,players_1,AlwaysCallPlayer,lost,lost_game,small,flush,100000,100919.16666666667,100709.16666666667,-210.0
35,3495,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,100709.16666666667,100699.16666666667,-10.0
35,3496,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,100699.16666666667,100689.16666666667,-10.0
35,3497,players_1,AlwaysCallPlayer,won,won_game,None,flush,100000,100689.16666666667,103529.16666666667,2840.0
35,3498,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103529.16666666667,103519.16666666667,-10.0
35,3499,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,103519.16666666667,103834.16666666667,315.0
35,3500,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,103834.16666666667,103874.16666666667,40.0
35,3401,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100000,99890,-110
35,3402,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,99890,99930.0,40.0
35,3403,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,99930.0,99920.0,-10.0
35,3404,players_2,AlwaysCallPlayer,won,won_game,big,two_pair,100000,99920.0,99960.0,40.0
35,3405,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99960.0,99450.0,-510.0
35,3406,players_2,AlwaysCallPlayer,won,won_game,None,one_pair,100000,99450.0,102290.0,2840.0
35,3407,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,102290.0,102280.0,-10.0
35,3408,players_2,AlwaysCallPlayer,won,won_game,small,two_pair,100000,102280.0,102320.0,40.0
35,3409,players_2,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,102320.0,102310.0,-10.0
35,3410,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,102310.0,102300.0,-10.0
35,3411,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,102300.0,102290.0,-10.0
35,3412,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,102290.0,102280.0,-10.0
35,3413,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,102280.0,101870.0,-410.0
35,3414,players_2,AlwaysCallPlayer,won,won_game,big,full_house,100000,101870.0,101910.0,40.0
35,3415,players_2,AlwaysCallPlayer,lost,lost_game,None,straight,100000,101910.0,101500.0,-410.0
35,3416,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,101500.0,101540.0,40.0
35,3417,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,101540.0,101580.0,40.0
35,3418,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,101580.0,101570.0,-10.0
35,3419,players_2,AlwaysCallPlayer,won,won_game,big,two_pair,100000,101570.0,101610.0,40.0
35,3420,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101610.0,101600.0,-10.0
35,3421,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101600.0,101590.0,-10.0
35,3422,players_2,AlwaysCallPlayer,lost,lost_game,None,three_of_kind,100000,101590.0,101380.0,-210.0
35,3423,players_2,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,101380.0,101370.0,-10.0
35,3424,players_2,AlwaysCallPlayer,won,won_game,big,straight,100000,101370.0,104610.0,3240.0
35,3425,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,104610.0,104600.0,-10.0
35,3426,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,104600.0,104590.0,-10.0
35,3427,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,104590.0,104580.0,-10.0
35,3428,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,104580.0,104570.0,-10.0
35,3429,players_2,AlwaysCallPlayer,won,won_game,big,straight_flush,100000,104570.0,106210.0,1640.0
35,3430,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,106210.0,106200.0,-10.0
35,3431,players_2,AlwaysCallPlayer,won,won_game,None,full_house,100000,106200.0,106240.0,40.0
35,3432,players_2,AlwaysCallPlayer,won,won_game,None,three_of_kind,100000,106240.0,106280.0,40.0
35,3433,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,106280.0,106070.0,-210.0
35,3434,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,106070.0,106060.0,-10.0
35,3435,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,106060.0,106050.0,-10.0
35,3436,players_2,AlwaysCallPlayer,won,won_game,None,straight,100000,106050.0,106090.0,40.0
35,3437,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,106090.0,105480.0,-610.0
35,3438,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,105480.0,105470.0,-10.0
35,3439,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,105470.0,105160.0,-310.0
35,3440,players_2,AlwaysCallPlayer,lost,lost_game,None,three_of_kind,100000,105160.0,105150.0,-10.0
35,3441,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,105150.0,105140.0,-10.0
35,3442,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,105140.0,104930.0,-210.0
35,3443,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,104930.0,104320.0,-610.0
35,3444,players_2,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,104320.0,104310.0,-10.0
35,3445,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,104310.0,104100.0,-210.0
35,3446,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,104100.0,103490.0,-610.0
35,3447,players_2,AlwaysCallPlayer,won,won_game,None,straight,100000,103490.0,103930.0,440.0
35,3448,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,103930.0,103920.0,-10.0
35,3449,players_2,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,103920.0,103110.0,-810.0
35,3450,players_2,AlwaysCallPlayer,won,won_game,None,one_pair,100000,103110.0,103150.0,40.0
35,3451,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103150.0,103140.0,-10.0
35,3452,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,103140.0,103130.0,-10.0
35,3453,players_2,AlwaysCallPlayer,won,won_game,small,one_pair,100000,103130.0,103170.0,40.0
35,3454,players_2,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,103170.0,103160.0,-10.0
35,3455,players_2,AlwaysCallPlayer,won,won_game,None,flush,100000,103160.0,103200.0,40.0
35,3456,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,103200.0,103240.0,40.0
35,3457,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103240.0,103230.0,-10.0
35,3458,players_2,AlwaysCallPlayer,won,won_game,small,flush,100000,103230.0,103670.0,440.0
35,3459,players_2,AlwaysCallPlayer,won,won_game,big,two_pair,100000,103670.0,104110.0,440.0
35,3460,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,104110.0,104100.0,-10.0
35,3461,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,104100.0,103890.0,-210.0
35,3462,players_2,AlwaysCallPlayer,lost,lost_game,None,full_house,100000,103890.0,103280.0,-610.0
35,3463,players_2,AlwaysCallPlayer,lost,lost_game,small,three_of_kind,100000,103280.0,102470.0,-810.0
35,3464,players_2,AlwaysCallPlayer,won,won_game,big,flush,100000,102470.0,102476.66666666667,6.666666666671517
35,3465,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,102476.66666666667,102466.66666666667,-10.0
35,3466,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,102466.66666666667,102456.66666666667,-10.0
35,3467,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,102456.66666666667,102046.66666666667,-410.0
35,3468,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,102046.66666666667,102036.66666666667,-10.0
35,3469,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,102036.66666666667,101326.66666666667,-710.0
35,3470,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101326.66666666667,101016.66666666667,-310.0
35,3471,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101016.66666666667,101006.66666666667,-10.0
35,3472,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101006.66666666667,100896.66666666667,-110.0
35,3473,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,100896.66666666667,100886.66666666667,-10.0
35,3474,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,100886.66666666667,100876.66666666667,-10.0
35,3475,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,100876.66666666667,100666.66666666667,-210.0
35,3476,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100666.66666666667,100656.66666666667,-10.0
35,3477,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100656.66666666667,100646.66666666667,-10.0
35,3478,players_2,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,100646.66666666667,100636.66666666667,-10.0
35,3479,players_2,AlwaysCallPlayer,won,won_game,big,flush,100000,100636.66666666667,102676.66666666667,2040.0
35,3480,players_2,AlwaysCallPlayer,won,won_game,None,full_house,100000,102676.66666666667,103116.66666666667,440.0
35,3481,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,103116.66666666667,103556.66666666667,440.0
35,3482,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103556.66666666667,103546.66666666667,-10.0
35,3483,players_2,AlwaysCallPlayer,won,won_game,small,one_pair,100000,103546.66666666667,104161.66666666667,615.0
35,3484,players_2,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,104161.66666666667,104151.66666666667,-10.0
35,3485,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,104151.66666666667,103941.66666666667,-210.0
35,3486,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,103941.66666666667,103981.66666666667,40.0
35,3487,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103981.66666666667,103971.66666666667,-10.0
35,3488,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,103971.66666666667,103961.66666666667,-10.0
35,3489,players_2,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,103961.66666666667,103951.66666666667,-10.0
35,3490,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,103951.66666666667,103741.66666666667,-210.0
35,3491,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,103741.66666666667,103781.66666666667,40.0
35,3492,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103781.66666666667,103671.66666666667,-110.0
35,3493,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,103671.66666666667,103461.66666666667,-210.0
35,3494,players_2,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,103461.66666666667,103251.66666666667,-210.0
35,3495,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,103251.66666666667,103241.66666666667,-10.0
35,3496,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103241.66666666667,103231.66666666667,-10.0
35,3497,players_2,AlwaysCallPlayer,lost,lost_game,None,straight,100000,103231.66666666667,102521.66666666667,-710.0
35,3498,players_2,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,102521.66666666667,102511.66666666667,-10.0
35,3499,players_2,AlwaysCallPlayer,won,won_game,big,two_pair,100000,102511.66666666667,102826.66666666667,315.0
35,3500,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,102826.66666666667,102816.66666666667,-10.0
35,3401,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100000,99890,-110
35,3402,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99890,99880,-10
35,3403,players_3,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,99880,99870,-10
35,3404,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99870,99860,-10
35,3405,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,99860,99350,-510
35,3406,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,99350,98640,-710
35,3407,players_3,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,98640,98630,-10
35,3408,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,98630,98620,-10
35,3409,players_3,AlwaysCallPlayer,won,won_game,None,straight,100000,98620,98660.0,40.0
35,3410,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98660.0,98650.0,-10.0
35,3411,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98650.0,98640.0,-10.0
35,3412,players_3,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,98640.0,98630.0,-10.0
35,3413,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,98630.0,98220.0,-410.0
35,3414,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,98220.0,98210.0,-10.0
35,3415,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98210.0,97800.0,-410.0
35,3416,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97800.0,97790.0,-10.0
35,3417,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,97790.0,97780.0,-10.0
35,3418,players_3,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,97780.0,97770.0,-10.0
35,3419,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,97770.0,97760.0,-10.0
35,3420,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97760.0,97750.0,-10.0
35,3421,players_3,AlwaysCallPlayer,won,won_game,None,two_pair,100000,97750.0,97790.0,40.0
35,3422,players_3,AlwaysCallPlayer,won,won_game,small,flush,100000,97790.0,97842.5,52.5
35,3423,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,97842.5,97832.5,-10.0
35,3424,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,97832.5,97022.5,-810.0
35,3425,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97022.5,97012.5,-10.0
35,3426,players_3,AlwaysCallPlayer,won,won_game,None,one_pair,100000,97012.5,97052.5,40.0
35,3427,players_3,AlwaysCallPlayer,won,won_game,small,two_pair,100000,97052.5,97092.5,40.0
35,3428,players_3,AlwaysCallPlayer,won,won_game,big,straight,100000,97092.5,97132.5,40.0
35,3429,players_3,AlwaysCallPlayer,lost,lost_game,None,flush,100000,97132.5,96722.5,-410.0
35,3430,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,96722.5,96712.5,-10.0
35,3431,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,96712.5,96702.5,-10.0
35,3432,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,96702.5,96692.5,-10.0
35,3433,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,96692.5,96482.5,-210.0
35,3434,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,96482.5,96472.5,-10.0
35,3435,players_3,AlwaysCallPlayer,won,won_game,None,one_pair,100000,96472.5,96512.5,40.0
35,3436,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,96512.5,96502.5,-10.0
35,3437,players_3,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,96502.5,95892.5,-610.0
35,3438,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,95892.5,95882.5,-10.0
35,3439,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,95882.5,95572.5,-310.0
35,3440,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,95572.5,95562.5,-10.0
35,3441,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,95562.5,95552.5,-10.0
35,3442,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,95552.5,95342.5,-210.0
35,3443,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,95342.5,94732.5,-610.0
35,3444,players_3,AlwaysCallPlayer,won,won_game,None,one_pair,100000,94732.5,94772.5,40.0
35,3445,players_3,AlwaysCallPlayer,won,won_game,None,one_pair,100000,94772.5,95612.5,840.0
35,3446,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,95612.5,95002.5,-610.0
35,3447,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,95002.5,94892.5,-110.0
35,3448,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,94892.5,94882.5,-10.0
35,3449,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,94882.5,94072.5,-810.0
35,3450,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,94072.5,94062.5,-10.0
35,3451,players_3,AlwaysCallPlayer,won,won_game,None,flush,100000,94062.5,94077.5,15.0
35,3452,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,94077.5,94067.5,-10.0
35,3453,players_3,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,94067.5,94057.5,-10.0
35,3454,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,94057.5,94047.5,-10.0
