table_id,game_id,player_name,player_type,game_result,game_reason,blind_type,final_hand,beginning_balance,game_start_balance,game_end_balance,game_net_change
1,1,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,100000,99990,-10
1,2,players_1,AlwaysCallPlayer,won,last_man_standing,big,one_pair,100000,99990,100000.0,10.0
1,3,players_1,AlwaysCallPlayer,won,won_game,small,straight,100000,100000.0,100010.0,10.0
1,4,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,100010.0,100020.0,10.0
1,5,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,100020.0,100030.0,10.0
1,6,players_1,AlwaysCallPlayer,won,last_man_standing,big,high_card,100000,100030.0,100040.0,10.0
1,7,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,100040.0,100050.0,10.0
1,8,players_1,AlwaysCallPlayer,won,last_man_standing,big,high_card,100000,100050.0,100060.0,10.0
1,9,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,100060.0,100070.0,10.0
1,10,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,100070.0,99760.0,-310.0
1,11,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,99760.0,99870.0,110.0
1,12,players_1,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,99870.0,99860.0,-10.0
1,13,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99860.0,99050.0,-810.0
1,14,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,99050.0,99060.0,10.0
1,15,players_1,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,99060.0,99050.0,-10.0
1,16,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,99050.0,99060.0,10.0
1,17,players_1,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,99060.0,99050.0,-10.0
1,18,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,99050.0,99360.0,310.0
1,19,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99360.0,98950.0,-410.0
1,20,players_1,AlwaysCallPlayer,won,last_man_standing,big,high_card,100000,98950.0,98960.0,10.0
1,21,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,98960.0,99370.0,410.0
1,22,players_1,AlwaysCallPlayer,won,last_man_standing,big,one_pair,100000,99370.0,99380.0,10.0
1,23,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,99380.0,99390.0,10.0
1,24,players_1,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,99390.0,99180.0,-210.0
1,25,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,99180.0,99190.0,10.0
1,26,players_1,AlwaysCallPlayer,won,last_man_standing,big,flush,100000,99190.0,99200.0,10.0
1,27,players_1,AlwaysCallPlayer,won,won_game,small,high_card,100000,99200.0,99210.0,10.0
1,28,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,99210.0,98900.0,-310.0
1,29,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,98900.0,98910.0,10.0
1,30,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,98910.0,98700.0,-210.0
1,31,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,98700.0,98710.0,10.0
1,32,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,98710.0,98400.0,-310.0
1,33,players_1,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,98400.0,97790.0,-610.0
1,34,players_1,AlwaysCallPlayer,won,last_man_standing,big,two_pair,100000,97790.0,97800.0,10.0
1,35,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,97800.0,97390.0,-410.0
1,36,players_1,AlwaysCallPlayer,won,won_game,big,one_pair,100000,97390.0,97400.0,10.0
1,37,players_1,AlwaysCallPlayer,won,won_game,small,straight,100000,97400.0,97510.0,110.0
1,38,players_1,AlwaysCallPlayer,won,last_man_standing,big,high_card,100000,97510.0,97520.0,10.0
1,39,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,97520.0,96910.0,-610.0
1,40,players_1,AlwaysCallPlayer,won,last_man_standing,big,one_pair,100000,96910.0,96920.0,10.0
1,41,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,96920.0,96810.0,-110.0
1,42,players_1,AlwaysCallPlayer,won,last_man_standing,big,flush,100000,96810.0,96820.0,10.0
1,43,players_1,AlwaysCallPlayer,won,won_game,small,high_card,100000,96820.0,96830.0,10.0
1,44,players_1,AlwaysCallPlayer,won,last_man_standing,big,high_card,100000,96830.0,96840.0,10.0
1,45,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,96840.0,96850.0,10.0
1,46,players_1,AlwaysCallPlayer,won,last_man_standing,big,one_pair,100000,96850.0,96860.0,10.0
1,47,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,96860.0,96870.0,10.0
1,48,players_1,AlwaysCallPlayer,won,won_game,big,flush,100000,96870.0,96880.0,10.0
1,49,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,96880.0,96670.0,-210.0
1,50,players_1,AlwaysCallPlayer,won,last_man_standing,big,one_pair,100000,96670.0,96680.0,10.0
1,51,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,96680.0,96690.0,10.0
1,52,players_1,AlwaysCallPlayer,won,won_game,big,straight,100000,96690.0,96900.0,210.0
1,53,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,96900.0,96490.0,-410.0
1,54,players_1,AlwaysCallPlayer,won,last_man_standing,big,one_pair,100000,96490.0,96500.0,10.0
1,55,players_1,AlwaysCallPlayer,won,won_game,small,high_card,100000,96500.0,96510.0,10.0
1,56,players_1,AlwaysCallPlayer,won,last_man_standing,big,two_pair,100000,96510.0,96520.0,10.0
1,57,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,96520.0,96530.0,10.0
1,58,players_1,AlwaysCallPlayer,won,last_man_standing,big,one_pair,100000,96530.0,96540.0,10.0
1,59,players_1,AlwaysCallPlayer,won,won_game,small,three_of_kind,100000,96540.0,96950.0,410.0
1,60,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,96950.0,96960.0,10.0
1,61,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,96960.0,96970.0,10.0
1,62,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,96970.0,96960.0,-10.0
